,full_text,created_at,retweet_count,favorite_count,retweeted,Month,Weekday,Hour,Sentiment
134,"....to hurt Donald Trump and we, the people that support him. The Left has never accepted the results of the 2016 Election. They never saw this coming. This is not just about President Trump. They hate everyone he is representing.” @seanhannity @FoxNews  Sean the amazing warrior!",Wed Nov 13 03:33:45 +0000 2019,13730,54562,FALSE,11,2,3,Positive
135,"....This is a phony showtrial. There is zero due process, none. It is yet another fraudulent hoax conspiracy theory. It is another Witch Hunt. This is what the Socialist Doemocrat Party has become. There’s not one thing the Democrats have done in the past 3 years except try...",Wed Nov 13 03:33:45 +0000 2019,13563,53782,FALSE,11,2,3,Negative
136,"“The circus is coming to town. The corrupt, compromised, coward &amp; congenital liar Adam Schiff Show on Capital Hill, brought to you by his raging psychotic Democrats &amp; the top allies in the Media Mob. Everything you’re going to see in the next two weeks is rigged.....",Wed Nov 13 03:33:44 +0000 2019,24836,92042,FALSE,11,2,3,Negative
137,"“This ridiculous Impeachment is a travesty, it’s not an inquiry. Just read the transcript.” @LouDobbs",Wed Nov 13 01:34:03 +0000 2019,18520,85197,FALSE,11,2,1,Negative
138,"DACA recipients with arrest records: 53,792! That is a very large proportion of the total. @LouDobbs  Not good, but we will be able to make a deal with the Dems!",Wed Nov 13 00:43:06 +0000 2019,17503,64745,FALSE,11,2,0,Positive
139,RT @IvankaTrump: It is an honor to serve our great Country and fight for America’s workers! 🇺🇸 https://t.co/ZAhfkqDII8,Wed Nov 13 00:38:17 +0000 2019,10965,0,FALSE,11,2,0,Positive
140,"RT @VP: Communities of faith play a vital role in adoption. Under President @realDonaldTrump, we will stand for the freedom of religion and…",Wed Nov 13 00:38:05 +0000 2019,9647,0,FALSE,11,2,0,Positive
141,"RT @WhiteHouse: Under President @realDonaldTrump, unemployment hit its lowest rate in 51 YEARS! Blue-collar jobs are leading the way. 💪 htt…",Tue Nov 12 20:27:14 +0000 2019,12861,0,FALSE,11,1,20,Positive
142,"RT @TeamTrump: President @realDonaldTrump tells @EconClubNY ""The best is yet to come"" https://t.co/Au4vD5ADU2",Tue Nov 12 20:26:58 +0000 2019,7192,0,FALSE,11,1,20,Positive
143,RT @TeamTrump: President @realDonaldTrump gives a shout-out to @IvankaTrump for her incredible work on #PledgetoAmericasWorkers https://t.c…,Tue Nov 12 20:26:40 +0000 2019,7662,0,FALSE,11,1,20,Positive
144,"RT @WhiteHouse: Newt Gingrich: ""What you have is a coup being orchestrated by left-wingers in the bureaucracy, left-wingers in the news med…",Tue Nov 12 18:45:19 +0000 2019,13782,0,FALSE,11,1,18,Neutral
145,A total Impeachment Scam by the Do Nothing Democrats! https://t.co/aFTQe293JF,Tue Nov 12 15:41:35 +0000 2019,21816,70662,FALSE,11,1,15,Negative
146,"Many of the people in DACA, no longer very young, are far from “angels.” Some are very tough, hardened criminals. President Obama said he had no legal right to sign order, but would anyway. If Supreme Court remedies with overturn, a deal will be made with Dems for them to stay!",Tue Nov 12 11:45:28 +0000 2019,20975,82221,FALSE,11,1,11,Positive
147,Economy is BOOMING. Seems set to have yet another record day!,Tue Nov 12 11:32:57 +0000 2019,21744,113988,FALSE,11,1,11,Neutral
148,"I will be releasing the transcript of the first, and therefore more important, phone call with the Ukrainian President before week’s end!",Tue Nov 12 11:31:21 +0000 2019,21295,95761,FALSE,11,1,11,Positive
149,"....Ukrainian energy company, and more millions taken from China, and now reports of other companies and countries also giving him big money, are certainly looking very corrupt (to put it mildly!) to me. Both Bidens should be forced to testify in this No Due Process Scam!",Tue Nov 12 11:25:15 +0000 2019,12681,49596,FALSE,11,1,11,Negative
150,".....”no pressure” put on him to investigate Sleepy Joe Biden even though, as President, I have an “obligation” to look into corruption, and Biden’s actions, on tape, about firing the prosecutor, and his son’s taking millions of dollars, with no knowledge or talent, from a.....",Tue Nov 12 11:25:15 +0000 2019,11714,47705,FALSE,11,1,11,Neutral
151,"Why is such a focus put on 2nd and 3rd hand witnesses, many of whom are Never Trumpers, or whose lawyers are Never Trumpers, when all you have to do is read the phone call (transcript) with the Ukrainian President and see first hand? He and others also stated that there was.....",Tue Nov 12 11:25:11 +0000 2019,16970,66830,FALSE,11,1,11,Neutral
152,A great try by @seanspicer. We are all proud of you!,Tue Nov 12 03:07:37 +0000 2019,11009,65967,FALSE,11,1,3,Positive
153,"“This isn’t about Ukraine. This isn’t about Impeachment. This is about subverting Democracy!” @BillOReilly So true, and led by angry and dishonest people who hate themselves, and must hate our Country!",Tue Nov 12 00:57:13 +0000 2019,20168,72636,FALSE,11,1,0,Negative
154,....want that to be an impeachable offense? Good luck with that!” @JesseBWatters @FoxNews,Mon Nov 11 23:58:15 +0000 2019,10725,43097,FALSE,11,0,23,Positive
155,"“The President has until September 30th to give this aid to Ukraine. He gets it out on September 11th., 3 weeks before the deadline. So, we give our ally aid, and Joe Biden is not investigated. Remember that, they get the aid and we get nothing in return. The Democrats....",Mon Nov 11 23:58:14 +0000 2019,15870,58426,FALSE,11,0,23,Neutral
156,"Schiff and the Dems have created this whole thing, they reverse engineer it. They’ve been vowing to impeach for three years. Why should we listen to them? Why should we want to?”  @greggutfeld @FoxNews",Mon Nov 11 23:42:53 +0000 2019,16922,63971,FALSE,11,0,23,Negative
157,"In order to continue being the most Transparent President in history, I will be releasing sometime this week the Transcript of the first, and therefore most important, phone call I had with the President of Ukraine. I am sure you will find it tantalizing!",Mon Nov 11 23:35:22 +0000 2019,32618,129989,FALSE,11,0,23,Positive
158,"Just like Schiff fabricated my phone call, he will fabricate the transcripts that he is making and releasing!",Mon Nov 11 23:24:24 +0000 2019,20349,81733,FALSE,11,0,23,Neutral
159,"Schiff is giving Republicans NO WITNESSES, NO LAWYER &amp; NO DUE PROCESS! It is a totally one sided Witch Hunt. This can’t be making the Democrats look good. Such a farce!",Mon Nov 11 23:18:30 +0000 2019,24540,89385,FALSE,11,0,23,Negative
160,Read the Transcript. It is PERFECT!,Mon Nov 11 22:10:09 +0000 2019,18951,96126,FALSE,11,0,22,Positive
161,"RT @GovMikeHuckabee: Great new book by @BillOReilly ""United States of Trump"" is not stupid, fake ""anonymous"" crap about @realDonaldTrump wi…",Mon Nov 11 20:40:30 +0000 2019,7174,0,FALSE,11,0,20,Negative
162,To think I signed the Whistleblower Protection Act! https://t.co/OSmPPcRs7x,Mon Nov 11 20:39:55 +0000 2019,13457,53347,FALSE,11,0,20,Positive
163,RT @TeamTrump: President @realDonaldTrump has a proven record of accomplishments for veterans from reforming the VA to the lowest veteran u…,Mon Nov 11 20:37:41 +0000 2019,7735,0,FALSE,11,0,20,Positive
164,"RT @WhiteHouse: As a candidate, @realDonaldTrump made veterans a centerpiece of his presidential campaign. As President, he restored qualit…",Mon Nov 11 20:37:11 +0000 2019,8875,0,FALSE,11,0,20,Positive
165,Where is the Whistleblower who gave so much false information? Must testify along with Schiff and others!,Mon Nov 11 20:26:38 +0000 2019,24201,109883,FALSE,11,0,20,Negative
166,"Today, we come together as one Nation to salute the Veterans of the United States Armed Forces – the greatest warriors ever to walk on the face of the Earth. Our Veterans risked everything for us. Now, it is our duty to serve and protect THEM every day of our lives! https://t.co/vC3UGvWF9S",Mon Nov 11 19:28:49 +0000 2019,22367,85189,FALSE,11,0,19,Positive
167,RT @garyplayer: What a night at the season ending @SchwabCupFinale. Congratulations to both @Jeff_Maggert on his @ChampionsTour win and @Sc…,Mon Nov 11 19:16:08 +0000 2019,2936,0,FALSE,11,0,19,Positive
168,"RT @WhiteHouse: On November 11, we share ""our Nation’s deepest praise and gratitude to every citizen who has worn the uniform of the Americ…",Mon Nov 11 17:48:48 +0000 2019,11545,0,FALSE,11,0,17,Positive
169,"RT @WhiteHouse: ""The First Lady and I have come to express the everlasting love and loyalty of 327 million Americans."" https://t.co/suJpBU8…",Mon Nov 11 17:48:17 +0000 2019,10639,0,FALSE,11,0,17,Positive
170,"RT @WhiteHouse: Today, our Nation comes together to salute the veterans of the United States Armed Forces. https://t.co/hBPoEwkaqz",Mon Nov 11 17:48:08 +0000 2019,7410,0,FALSE,11,0,17,Positive
171,"“The Chinese say (about Trump’s Trade War &amp; Tariffs), ‘he brought us to the table.’ This is the most prosperous economy the world has ever seen, and it’s going to be a very prosperous economy.” Jamie Dimon on @60Minutes  Thank you President Trump &amp; the Republican Party!",Mon Nov 11 14:25:38 +0000 2019,13807,52137,FALSE,11,0,14,Positive
172,"Shifty Adam Schiff will only release doctored transcripts. We haven’t even seen the documents and are restricted from (get this) having a lawyer. Republicans should put out their own transcripts! Schiff must testify as to why he MADE UP a statement from me, and read it to all!",Mon Nov 11 14:20:28 +0000 2019,25645,93240,FALSE,11,0,14,Negative
173,"The lawyer for the Whistleblower takes away all credibility from this big Impeachment Scam! It should be ended and the Whistleblower, his lawyer and Corrupt politician Schiff should be investigared for fraud!",Mon Nov 11 14:12:00 +0000 2019,19515,73420,FALSE,11,0,14,Negative
174,"So with one Rally by me at the end of the campaign, I lift the poll numbers of Kentucky Governor Matt Bevin by 19 points, he just misses, every other Republican in the Commonwealth wins big, and the Fake News blames me for a bad night! OK! By the way, Mississippi won everything!",Mon Nov 11 14:09:57 +0000 2019,14865,62394,FALSE,11,0,14,Negative
175,"Will be meeting with representatives of the Vaping industry, together with medical professionals and individual state representatives, to come up with an acceptable solution to the Vaping and E-cigarette dilemma. Children’s health &amp; safety, together with jobs, will be a focus!",Mon Nov 11 14:00:40 +0000 2019,13467,62377,FALSE,11,0,14,Neutral
176,HAPPY VETERANS DAY!,Mon Nov 11 13:42:32 +0000 2019,30840,169608,FALSE,11,0,13,Positive
177,"RT @GOPChairwoman: While Democrats are focused on smearing @realDonaldTrump, Republicans are focused on confirming more conservative judges…",Mon Nov 11 13:21:29 +0000 2019,10025,0,FALSE,11,0,13,Negative
178,https://t.co/5NgNEZJm8G https://t.co/R5b47GeEp4,Mon Nov 11 11:25:08 +0000 2019,13584,51810,FALSE,11,0,11,Neutral
179,https://t.co/LEjupyeKxw https://t.co/tox0vh5bbd,Mon Nov 11 03:44:14 +0000 2019,10832,42815,FALSE,11,0,3,Neutral
180,"RT @RepDougCollins: Rep. Swalwell claims, “for the most part, [witnesses] have not been coordinating...”

For the most part? What about the…",Mon Nov 11 02:30:42 +0000 2019,13793,0,FALSE,11,0,2,Neutral
181,"RT @Jim_Jordan: Republicans have requested a list of witnesses for the impeachment hearings (alphabetical order):

-Devon Archer
-Hunter Bi…",Mon Nov 11 02:30:18 +0000 2019,27622,0,FALSE,11,0,2,Neutral
182,"A great new book just out, “The Plot Against the President. The True Story Of How Congressman Devin Nunes Uncovered the Biggest Political Scandal In U.S. History.” Shows very bad and corrupt people on the other side. Check it out! https://t.co/KQETvKO6Q9",Mon Nov 11 02:25:43 +0000 2019,12381,39699,FALSE,11,0,2,Negative
183,"If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Iran for 12 years, it would be a very positive step. At the same time, upon information &amp; belief, Iran is, &amp; has been, enriching uranium. THAT WOULD BE A VERY BAD STEP!",Mon Nov 11 02:25:09 +0000 2019,18794,74961,FALSE,11,0,2,Neutral
184,https://t.co/9mYIafMb9y,Mon Nov 11 02:08:36 +0000 2019,10237,34715,FALSE,11,0,2,Neutral
185,https://t.co/fRBs5FExir,Mon Nov 11 01:55:45 +0000 2019,11104,37459,FALSE,11,0,1,Neutral
186,https://t.co/YuljikAYZT,Mon Nov 11 01:54:46 +0000 2019,10376,32134,FALSE,11,0,1,Neutral
187,"RT @realDonaldTrump: Just finished reading my son Donald’s just out new book, “Triggered.” It is really good! He, along with many of us, wa…",Mon Nov 11 01:51:16 +0000 2019,31870,0,FALSE,11,0,1,Positive
188,"RT @WhiteHouse: With President @realDonaldTrump's signature on the National POW-MIA Act, the POW/MIA flag will now be flown with the Americ…",Mon Nov 11 01:44:02 +0000 2019,16392,0,FALSE,11,0,1,Neutral
189,RT @RepLeeZeldin: The “whistleblower” &amp; all of his supposed sources should testify &amp; answer GOP questions. Schiff blocking this would signa…,Mon Nov 11 01:43:52 +0000 2019,12735,0,FALSE,11,0,1,Neutral
190,"RT @RepMarkMeadows: If Chairman Adam Schiff and Democrats are denying GOP impeachment witnesses to prevent a “sham process,” they’re certai…",Mon Nov 11 01:30:35 +0000 2019,15498,0,FALSE,11,0,1,Negative
191,"RT @RepLeeZeldin: The Dems aren’t just ripping our country in half w/this impeachment charade, they’re also willingly setting fire to our a…",Mon Nov 11 01:29:45 +0000 2019,6842,0,FALSE,11,0,1,Positive
192,".@NikkiHaley is out with a new book, “With All Due Respect” this week. Make sure you order your copy today, or stop by one of her book tour stops to get a copy and say hello. Good luck Nikki! https://t.co/uHKAAlVuLt",Sun Nov 10 23:02:52 +0000 2019,13116,54895,FALSE,11,6,23,Positive
193,"The call to the Ukrainian President was PERFECT. Read the Transcript! There was NOTHING said that was in any way wrong. Republicans, don’t be led into the fools trap of saying it was not perfect, but is not impeachable. No, it is much stronger than that. NOTHING WAS DONE WRONG!",Sun Nov 10 19:43:31 +0000 2019,22879,97490,FALSE,11,6,19,Positive
194,"“There’s nothing there! I’m trying to let the House know that they’re dividing America for no good reason. We’ve got a lot of things we should be doing, like lowering drug costs &amp; getting a trade deal with Mexico and Canada.” @LindseyGrahamSC  The Do Nothing Dems have gone crazy!",Sun Nov 10 19:06:15 +0000 2019,19839,73506,FALSE,11,6,19,Positive
195,"Corrupt politician Adam Schiff wants people from the White House to testify in his and Pelosi’s disgraceful Witch Hunt, yet he will not allow a White House lawyer, nor will he allow ANY of our requested witnesses. This is a first in due process and Congressional history!",Sun Nov 10 18:58:14 +0000 2019,27651,95525,FALSE,11,6,18,Negative
196,"RT @USMC: #HappyBirthdayMarines!

Today, we celebrate our heritage and honor the sacrifices of those who fought before us. https://t.co/1ob…",Sun Nov 10 17:21:54 +0000 2019,23333,0,FALSE,11,6,17,Positive
197,ABC is as bad as the rest of them. Journalistic standards are nonexistent today. The press is so dishonest that we no longer have Freedom of the Press! https://t.co/nzF31cLYw7,Sun Nov 10 16:12:36 +0000 2019,30627,95881,FALSE,11,6,16,Negative
198,"RT @DeptofDefense: Happy 244th birthday 🎂 to the most powerful fighting force on the planet, the @USMC!
#HappyBirthdayMarines https://t.co/…",Sun Nov 10 16:07:33 +0000 2019,14068,0,FALSE,11,6,16,Positive
199,RT @TVNewsHQ: WATCH @JesseBWatters on Epstein: “Watters World is calling for an independent investigation into ABC News... The media wants…,Sun Nov 10 16:07:23 +0000 2019,10088,0,FALSE,11,6,16,Neutral
200,Make America Great Again! https://t.co/ffS9kLtjxE,Sun Nov 10 03:59:10 +0000 2019,21479,78351,FALSE,11,6,3,Positive
201,Such an amazing game &amp; place! https://t.co/dGmXYxgKV5,Sun Nov 10 03:49:14 +0000 2019,19225,93049,FALSE,11,6,3,Positive
202,https://t.co/KkZEHQMf8W https://t.co/DWb93QBKjB,Sun Nov 10 02:43:40 +0000 2019,14575,74344,FALSE,11,6,2,Neutral
203,"RT @GreggJarrett: Concerns, Opinions, and Hearsay Are Not Evidence https://t.co/9k4m9iJSjk https://t.co/fLXvcF1ETg",Sun Nov 10 02:28:21 +0000 2019,9122,0,FALSE,11,6,2,Negative
